Timestamp,CPU Usage (%),Memory Usage (%),PID,Process Name,User,Local IP,Local Port,Remote IP,Remote Port,Status
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,192.168.18.138,56300,34.54.84.110,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,127.0.0.1,44852,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,192.168.18.138,58440,104.208.16.88,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,127.0.0.1,41109,127.0.0.1,52690,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,192.168.18.138,39000,163.70.146.60,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,127.0.0.1,41109,127.0.0.1,52694,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,192.168.18.138,55688,104.26.10.31,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,127.0.0.1,5000,127.0.0.1,35376,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,127.0.0.1,52690,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,127.0.0.1,5173,127.0.0.1,44882,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,127.0.0.1,52694,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,192.168.18.138,55976,142.250.182.46,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,192.168.18.138,55744,216.239.38.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,192.168.18.138,59196,216.239.34.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,127.0.0.1,35398,127.0.0.1,5000,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,192.168.18.138,53642,216.239.34.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,192.168.18.138,36068,172.67.68.220,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,127.0.0.1,44844,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,127.0.0.1,42584,127.0.0.1,42481,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,192.168.18.138,41354,34.107.221.82,80,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,192.168.18.138,43484,216.239.36.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,192.168.18.138,41636,91.108.56.196,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,127.0.0.1,5173,127.0.0.1,44860,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,868,irq/161-iwlwifi:queue_2,root,127.0.0.1,42481,127.0.0.1,42514,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,37434,52.39.79.129,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,42514,127.0.0.1,42481,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,41469,127.0.0.1,52542,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,48016,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,44850,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,41109,127.0.0.1,52676,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,41109,127.0.0.1,48016,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,42481,127.0.0.1,43396,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,41109,127.0.0.1,48008,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,45148,216.239.34.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,56856,127.0.0.1,42309,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,5173,127.0.0.1,44852,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,47194,3.33.235.18,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,41109,127.0.0.1,48018,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,42309,127.0.0.1,56848,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,56310,34.54.84.110,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,48538,18.239.111.66,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,42481,127.0.0.1,42530,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,44888,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,42309,127.0.0.1,56856,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,51758,34.107.221.82,80,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,5173,127.0.0.1,44876,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,48008,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,42309,127.0.0.1,56866,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,5173,127.0.0.1,44888,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,5000,127.0.0.1,35398,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,52542,127.0.0.1,41469,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,52676,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,56848,127.0.0.1,42309,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,34040,127.0.0.1,38621,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,44876,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,43396,127.0.0.1,42481,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,38621,127.0.0.1,34040,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,56866,127.0.0.1,42309,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,44882,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,42530,127.0.0.1,42481,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,48018,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,54712,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,35376,127.0.0.1,5000,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,51628,216.239.34.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,44860,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,39890,104.18.39.21,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,41109,127.0.0.1,54712,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,38448,140.82.112.25,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,55702,216.239.38.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,57804,142.251.43.161,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,5173,127.0.0.1,44850,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,35194,18.97.36.71,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,39370,216.239.38.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,45970,216.239.32.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,38646,34.107.243.93,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,42481,127.0.0.1,42584,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,5173,127.0.0.1,44844,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,56300,34.54.84.110,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,44852,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,58440,104.208.16.88,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,41109,127.0.0.1,52690,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,39000,163.70.146.60,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,41109,127.0.0.1,52694,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,55688,104.26.10.31,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,5000,127.0.0.1,35376,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,52690,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,5173,127.0.0.1,44882,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,52694,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,55976,142.250.182.46,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,55744,216.239.38.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,59196,216.239.34.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,35398,127.0.0.1,5000,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,53642,216.239.34.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,36068,172.67.68.220,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,44844,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,42584,127.0.0.1,42481,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,41354,34.107.221.82,80,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,43484,216.239.36.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,192.168.18.138,41636,91.108.56.196,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,5173,127.0.0.1,44860,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,869,irq/162-iwlwifi:queue_3,root,127.0.0.1,42481,127.0.0.1,42514,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,37434,52.39.79.129,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,42514,127.0.0.1,42481,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,41469,127.0.0.1,52542,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,48016,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,44850,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,41109,127.0.0.1,52676,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,41109,127.0.0.1,48016,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,42481,127.0.0.1,43396,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,41109,127.0.0.1,48008,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,45148,216.239.34.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,56856,127.0.0.1,42309,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,5173,127.0.0.1,44852,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,47194,3.33.235.18,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,41109,127.0.0.1,48018,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,42309,127.0.0.1,56848,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,56310,34.54.84.110,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,48538,18.239.111.66,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,42481,127.0.0.1,42530,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,44888,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,42309,127.0.0.1,56856,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,51758,34.107.221.82,80,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,5173,127.0.0.1,44876,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,48008,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,42309,127.0.0.1,56866,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,5173,127.0.0.1,44888,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,5000,127.0.0.1,35398,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,52542,127.0.0.1,41469,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,52676,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,56848,127.0.0.1,42309,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,34040,127.0.0.1,38621,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,44876,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,43396,127.0.0.1,42481,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,38621,127.0.0.1,34040,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,56866,127.0.0.1,42309,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,44882,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,42530,127.0.0.1,42481,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,48018,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,54712,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,35376,127.0.0.1,5000,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,51628,216.239.34.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,44860,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,39890,104.18.39.21,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,41109,127.0.0.1,54712,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,38448,140.82.112.25,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,55702,216.239.38.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,57804,142.251.43.161,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,5173,127.0.0.1,44850,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,35194,18.97.36.71,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,39370,216.239.38.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,45970,216.239.32.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,38646,34.107.243.93,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,42481,127.0.0.1,42584,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,5173,127.0.0.1,44844,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,56300,34.54.84.110,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,44852,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,58440,104.208.16.88,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,41109,127.0.0.1,52690,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,39000,163.70.146.60,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,41109,127.0.0.1,52694,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,55688,104.26.10.31,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,5000,127.0.0.1,35376,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,52690,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,5173,127.0.0.1,44882,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,52694,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,55976,142.250.182.46,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,55744,216.239.38.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,59196,216.239.34.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,35398,127.0.0.1,5000,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,53642,216.239.34.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,36068,172.67.68.220,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,44844,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,42584,127.0.0.1,42481,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,41354,34.107.221.82,80,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,43484,216.239.36.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,192.168.18.138,41636,91.108.56.196,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,5173,127.0.0.1,44860,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,870,irq/163-iwlwifi:queue_4,root,127.0.0.1,42481,127.0.0.1,42514,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,872,irq/164-iwlwifi:queue_5,root,192.168.18.138,37434,52.39.79.129,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,872,irq/164-iwlwifi:queue_5,root,127.0.0.1,42514,127.0.0.1,42481,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,872,irq/164-iwlwifi:queue_5,root,127.0.0.1,41469,127.0.0.1,52542,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,872,irq/164-iwlwifi:queue_5,root,127.0.0.1,48016,127.0.0.1,41109,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,872,irq/164-iwlwifi:queue_5,root,127.0.0.1,44850,127.0.0.1,5173,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,872,irq/164-iwlwifi:queue_5,root,127.0.0.1,41109,127.0.0.1,52676,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,872,irq/164-iwlwifi:queue_5,root,127.0.0.1,41109,127.0.0.1,48016,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,872,irq/164-iwlwifi:queue_5,root,127.0.0.1,42481,127.0.0.1,43396,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,872,irq/164-iwlwifi:queue_5,root,127.0.0.1,41109,127.0.0.1,48008,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,872,irq/164-iwlwifi:queue_5,root,192.168.18.138,45148,216.239.34.223,443,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,872,irq/164-iwlwifi:queue_5,root,127.0.0.1,56856,127.0.0.1,42309,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,872,irq/164-iwlwifi:queue_5,root,127.0.0.1,5173,127.0.0.1,44852,ESTABLISHED
2026-05-03 02:58:43,20.3,77.8,872,irq/164-iwlwifi:queue_5,root,192.168.18.138,47194,3.33.235.18,443,ESTABLISHED
